Full Name,Country Name,State,State Abbr,Total Population,Households SNAP,Estimated Individuals SNAP,Total Citizen Educated in US,Citizen Less than High School  Education,Citizen High School  Graduate,Citizen Some College  Education,Citizen College Degree,Citizen Graduate or Professional Degree,Total Citizen Income,Citizen No Income,Citizen Income 1-9999,Citizen Income 10000-14999,Citizen Income 15000-24999,Citizen Income 25000-34999,Citizen Income 35000-49999,Citizen Income 50000-64999,Citizen Income 65000-74999,Citizen Income over 75000,One Race Population,White Race,Black Race,Native American Race,Asian Race,Pacific Islander Race,Other Race Alone,Hispanic or Latino,Median Age,Male Median Age,Female Median Age,Total Households,Average Household Size,Total Families,Total Confirmed Cases,Total Deaths,Case Rate per 1000,Death Rate 1000,Case Rate Categories,Death Rate Categories,Total Population_iqr,Households SNAP_iqr,Estimated Individuals SNAP_iqr,Total Citizen Educated in US_iqr,Citizen Less than High School  Education_iqr,Citizen High School  Graduate_iqr,Citizen Some College  Education_iqr,Citizen College Degree_iqr,Citizen Graduate or Professional Degree_iqr,Total Citizen Income_iqr,Citizen No Income_iqr,Citizen Income 1-9999_iqr,Citizen Income 10000-14999_iqr,Citizen Income 15000-24999_iqr,Citizen Income 25000-34999_iqr,Citizen Income 35000-49999_iqr,Citizen Income 50000-64999_iqr,Citizen Income 65000-74999_iqr,Citizen Income over 75000_iqr,One Race Population_iqr,White Race_iqr,Black Race_iqr,Native American Race_iqr,Asian Race_iqr,Pacific Islander Race_iqr,Other Race Alone_iqr,Hispanic or Latino_iqr,Median Age_iqr,Male Median Age_iqr,Female Median Age_iqr,Total Households_iqr,Average Household Size_iqr,Total Families_iqr,Total Confirmed Cases_iqr,Total Deaths_iqr,Case Rate per 1000_iqr,Death Rate 1000_iqr,Total Population_iqr_bc,Total Citizen Educated in US_iqr_bc,Citizen Less than High School  Education_iqr_bc,Citizen High School  Graduate_iqr_bc,Citizen Some College  Education_iqr_bc,Citizen College Degree_iqr_bc,Total Citizen Income_iqr_bc,Citizen No Income_iqr_bc,Citizen Income 1-9999_iqr_bc,Citizen Income 10000-14999_iqr_bc,Citizen Income 15000-24999_iqr_bc,Citizen Income 25000-34999_iqr_bc,Citizen Income 35000-49999_iqr_bc,Citizen Income 50000-64999_iqr_bc,Citizen Income over 75000_iqr_bc,One Race Population_iqr_bc,Other Race Alone_iqr_bc,Hispanic or Latino_iqr_bc,Median Age_iqr_bc,Male Median Age_iqr_bc,Female Median Age_iqr_bc,Total Households_iqr_bc,Average Household Size_iqr_bc,Total Population_iqr_bc_zscore,Total Citizen Educated in US_iqr_bc_zscore,Citizen Less than High School  Education_iqr_bc_zscore,Citizen High School  Graduate_iqr_bc_zscore,Citizen Some College  Education_iqr_bc_zscore,Citizen College Degree_iqr_bc_zscore,Total Citizen Income_iqr_bc_zscore,Citizen No Income_iqr_bc_zscore,Citizen Income 1-9999_iqr_bc_zscore,Citizen Income 10000-14999_iqr_bc_zscore,Citizen Income 15000-24999_iqr_bc_zscore,Citizen Income 25000-34999_iqr_bc_zscore,Citizen Income 35000-49999_iqr_bc_zscore,Citizen Income 50000-64999_iqr_bc_zscore,Citizen Income over 75000_iqr_bc_zscore,Hispanic or Latino_iqr_bc_zscore,Median Age_iqr_bc_zscore,Male Median Age_iqr_bc_zscore,Female Median Age_iqr_bc_zscore,Total Households_iqr_bc_zscore,Average Household Size_iqr_bc_zscore
"Stone County, Mississippi",Stone County,Mississippi,MS,17786,1218,3264,11685,2038,4076,3822,1307,442,14647,2276,3191,1518,2388,1288,1979,820,360,827,13982,3404,90,58,5,58,189,17547,35.9,35.1,36.6,6165,3,4331,182,11,1.9680000000000002,0.055999999999999994,1,1,17786.0,1218.0,3264.0,11685.0,2038.0,4076.0,3822.0,1307.0,442.0,14647.0,2276.0,3191.0,1518.0,2388.0,1288.0,1979.0,820.0,360.0,827.0,13982.0,3404.0,90.0,58.0,5.0,58.0,189.0,17547.0,35.9,35.1,36.6,6165.0,3.0,4331.0,182.0,11.0,1.9680000000000002,0.055999999999999994,20.716094510303797,18.694038295399846,19.912414561179116,18.757311416632096,13.685380567680857,9.14647313284528,19.558826318654013,18.126529038599543,15.660336093717426,14.605338103562072,14.500909038906043,11.976041192702647,12.647427735989007,9.805349772960378,8.561802011766167,20.722621843039935,6.952799127022704,22.501082867148515,57.743949529173534,28.77807627233295,119.33815614051694,16.29164676018301,0.4856719448739987,-0.3736695374158039,-0.4029468849520445,-0.2057915638580763,-0.42563513883420123,-0.3298975826381269,-0.40278979692615086,-0.3598702931929233,-0.1950946347610384,-0.21083029589711835,-0.3506962868268325,-0.3236076408363092,-0.5946376012046243,-0.28142050181711065,-0.5603493996800979,-0.4718729752840545,-0.31705279617852294,-0.9150883388546206,-0.8193459149123709,-1.0277444282859327,-0.4664868342772988,1.2053636253116902
"Sunflower County, Mississippi",Sunflower County,Mississippi,MS,29450,2863,8045,17666,4911,5198,4997,1710,850,21674,6760,4533,1903,3090,2154,1585,813,273,563,7493,21479,56,84,10,190,138,29046,33.5,32.7,34.9,8822,3,7147,35,1,4.346,0.136,2,2,29450.0,2863.0,8045.0,17666.0,4911.0,5198.0,4997.0,1710.0,850.0,21674.0,6760.0,4533.0,1903.0,3090.0,2154.0,1585.0,813.0,273.0,563.0,7493.0,13646.5,56.0,84.0,10.0,190.0,138.0,29046.0,33.5,32.7,34.9,8822.0,3.0,7147.0,35.0,1.0,4.346,0.136,22.731005895978033,20.181888345155837,25.16948772397106,19.820861119894584,14.381894349977504,9.579072927095313,21.018391455072155,23.655370233642106,16.864866119794186,15.410783745284885,15.321164066906563,13.356941020031242,12.082969160874415,9.78780987755306,7.956556099265703,18.325099041122144,6.421426209838198,24.818333537647234,53.135743774153106,26.864033257758635,111.45024185873103,17.440174574938748,0.4856719448739987,0.03204330362132001,-0.07430072493710811,0.5620122044549026,-0.23089767288387483,-0.11779503635094872,-0.20677636328587015,-0.049775754021766906,0.6980305243146887,0.07388026659729824,-0.17186776229014408,-0.11872231582139346,-0.19939141248795827,-0.45048901594320395,-0.5664876273153333,-0.7353241702279848,0.085507584360524,-1.3922842787592666,-1.3087536962339108,-1.355041118955024,-0.18158418212223554,1.2053636253116902
"Tallahatchie County, Mississippi",Tallahatchie County,Mississippi,MS,15378,1247,3329,10390,3028,3596,2717,734,315,12429,4739,2194,1063,1727,832,1006,329,160,379,5988,8679,42,117,12,363,177,14512,35.0,33.5,37.7,4856,3,3485,128,4,3.1860000000000004,0.065,2,1,15378.0,1247.0,3329.0,10390.0,3028.0,3596.0,2717.0,734.0,315.0,12429.0,4739.0,2194.0,1063.0,1727.0,832.0,1006.0,329.0,160.0,379.0,5988.0,8679.0,42.0,117.0,12.0,363.0,177.0,14512.0,35.0,33.5,37.7,4856.0,3.0,3485.0,128.0,4.0,3.1860000000000004,0.065,20.16042086121892,18.286017063297,22.152698817652368,18.226697592873407,12.828938583389355,8.242935561841746,18.969722275519953,21.7201185208066,14.442837774832658,13.397224687626583,13.512431416792142,10.874578355874993,10.97478836438491,8.024326255040634,7.350316592102054,17.515255283323594,6.84053772174492,21.67301233702631,56.00901689133693,27.50301876244804,124.52700232442334,15.556033887705041,0.4856719448739987,-0.485557304025576,-0.4930733134568225,0.12140546021736719,-0.5227912859517353,-0.5907015038706639,-0.812187822698301,-0.4850294534259664,0.38541130938271095,-0.49860612854672237,-0.6189268519368644,-0.5705120205271694,-0.9099023145845783,-0.7824150223955195,-1.183632921207734,-0.9992078566533109,-0.46090792241198375,-1.0947467253929657,-1.145369448458154,-0.8124413552917122,-0.6489622220178644,1.2053636253116902
"Tate County, Mississippi",Tate County,Mississippi,MS,28886,1645,4524,18395,3587,5787,6058,1922,1041,22823,3901,4390,2181,3233,2683,2689,1815,479,1452,19313,8755,62,65,7,339,345,28247,36.0,34.6,37.3,10035,3,7459,49,1,5.3660000000000005,0.035,2,1,28886.0,1645.0,4524.0,18395.0,3587.0,5787.0,6058.0,1922.0,1041.0,22823.0,3901.0,4390.0,2181.0,3233.0,2683.0,2689.0,1815.0,479.0,1452.0,19313.0,8755.0,62.0,65.0,7.0,339.0,345.0,28247.0,36.0,34.6,37.3,10035.0,3.0,7459.0,49.0,1.0,5.3660000000000005,0.035,22.65113110968606,20.33191307039899,23.17299589463121,20.304944614321588,14.895466496747414,9.76956879829832,21.21657933224877,20.715698972615236,16.75223694809649,15.911903583669133,15.468372686115995,13.97609173260562,13.4530624064258,11.502595873263552,9.477490712284332,22.052433516581644,8.018934558274113,24.685388420296302,57.93721786295202,28.38002987214994,122.63252676711073,17.866400088436244,0.4856719448739987,0.015960101797083945,-0.04116227132308691,0.27042144615563946,-0.1422612953606443,0.038598078617847136,-0.12046159775637812,-0.007669391716340021,0.22315807455268133,0.04725850198112228,-0.06060696867204539,-0.08195218365256979,-0.022175835700142973,-0.04011411962323279,0.033615539947206285,-0.07329236967280943,0.062411922888525734,-0.8950747220384115,-0.9211236723051,-0.8910496614054939,-0.0758551108263733,1.2053636253116902
"Tippah County, Mississippi",Tippah County,Mississippi,MS,22232,1494,3810,14372,3218,4850,4223,1450,631,17506,2520,3314,2008,2977,2533,2115,999,207,833,17779,3544,54,34,3,501,317,21247,38.0,36.9,39.0,8597,3,5643,155,1,4.498,0.495,2,3,22232.0,1494.0,3810.0,14372.0,3218.0,4850.0,4223.0,1450.0,631.0,17506.0,2520.0,3314.0,2008.0,2977.0,2533.0,2115.0,999.0,207.0,833.0,17779.0,3544.0,54.0,34.0,3.0,501.0,317.0,21247.0,38.0,36.9,39.0,8597.0,3.0,5643.0,155.0,1.0,4.498,0.495,21.590330710987345,19.42878781271715,22.51481357184251,19.513146791738247,13.942137779612334,9.31270175807197,20.213423918062247,18.59515799391036,15.787091871039118,15.60677754396199,15.20066658437691,13.812138099645692,12.8194751733508,10.213786536948048,8.573336079734814,21.705722556780835,7.864953833931083,23.35992221794284,61.82303711298086,30.208068210630184,130.7434854424652,17.35556144346427,0.4856719448739987,-0.19763755147408152,-0.24065055174376063,0.17429288715993993,-0.28724060478254776,-0.2517098140505574,-0.32747065893054955,-0.22079658153303547,-0.11939263944333017,-0.1808694747640665,-0.128352371529821,-0.14882047435599935,-0.06910324293939601,-0.22988827983243246,-0.41741366524525464,-0.46685243086376943,-0.16785240958277195,-0.49268444957783175,-0.4537067017385825,-0.5544980917811574,-0.20257323023627732,1.2053636253116902
"Tishomingo County, Mississippi",Tishomingo County,Mississippi,MS,19593,1070,2536,13621,2845,5575,3633,1054,514,15903,2190,3164,2244,2932,2050,1591,726,397,609,18509,519,37,21,1,342,164,19040,42.0,40.9,43.1,8148,2,4538,100,11,2.399,0.051,2,1,19593.0,1070.0,2536.0,13621.0,2845.0,5575.0,3633.0,1054.0,514.0,15903.0,2190.0,3164.0,2244.0,2932.0,2050.0,1591.0,726.0,397.0,609.0,18509.0,519.0,37.0,21.0,1.0,342.0,164.0,19040.0,42.0,40.9,43.1,8148.0,2.0,4538.0,100.0,11.0,2.399,0.051,21.091921248272733,19.236308055329967,21.786798405932707,20.135598923986404,13.555982566842454,8.805590881088179,19.85891319978697,17.951708785549386,15.631956621158873,16.018041812150013,15.151591499821645,13.219902989098031,12.092445490840856,9.557752377312939,8.078865434829336,21.873775106810555,6.710940251232177,22.864571410352994,69.70657858646697,33.370129867021525,150.92832526986328,17.18079280988652,0.4002283303947797,-0.2979948776351361,-0.2831667536663122,0.06796513206404475,-0.1732687325347802,-0.3693018933063207,-0.5572454890509627,-0.2961147945211775,-0.2233349767797385,-0.2175382528766197,-0.037041700188407974,-0.16107857007746004,-0.23861493787601618,-0.4476506340008807,-0.6469981020287668,-0.682085412325572,-0.2539063752337028,0.32368404245812915,0.3548109584565171,0.2830403298074327,-0.24592616133652026,-0.7969481557906208
"Tunica County, Mississippi",Tunica County,Mississippi,MS,10778,1290,3509,6668,1423,1968,2134,768,375,7682,1201,1647,875,1354,893,893,443,82,294,2553,7918,14,61,9,124,99,10533,32.1,31.2,32.9,3927,3,3217,47,1,6.216,0.278,2,2,10778.0,1290.0,3509.0,6668.0,1423.0,1968.0,2134.0,768.0,375.0,7682.0,1201.0,1647.0,875.0,1354.0,893.0,893.0,443.0,82.0,294.0,2553.0,7918.0,14.0,61.0,9.0,124.0,99.0,10533.0,32.1,31.2,32.9,3927.0,3.0,3217.0,47.0,1.0,6.216,0.278,18.848765932583596,16.801915571005605,18.043241786201587,15.830308813818435,12.242565304734901,8.312623029776649,17.31648421292566,15.389353958144737,13.55583375250192,12.767700627776616,12.800475824163325,11.04859006574958,10.694582090539084,8.585578249458987,6.969973904395411,14.666801280218444,5.878651123319942,20.328797566669085,50.475274484985185,25.663206157911016,102.37965049177011,14.920607073445295,0.4856719448739987,-0.7496658158641312,-0.8208914673050506,-0.4787871748785601,-0.9615734856302646,-0.7692640372167748,-0.780612033589806,-0.8362711228580623,-0.6372559924323894,-0.7082641766363437,-0.7586965060907047,-0.7483460453273801,-0.8600960478598921,-0.8663433396476854,-0.9872182663613607,-1.1647632672640753,-0.6944293175594284,-1.6677852460606506,-1.6157970187780002,-1.731411149201572,-0.8065855571319085,1.2053636253116902
"Union County, Mississippi",Union County,Mississippi,MS,27134,1437,3736,18713,4052,6210,5701,1606,1144,22190,3652,3460,2719,3995,3211,2467,1217,443,1026,21973,3935,46,46,11,792,331,25924,37.5,36.1,38.9,10317,3,6990,67,3,4.0169999999999995,0.295,2,2,27134.0,1437.0,3736.0,18713.0,4052.0,6210.0,5701.0,1606.0,1144.0,22190.0,3652.0,3460.0,2719.0,3995.0,3211.0,2467.0,1217.0,443.0,1026.0,21973.0,3935.0,46.0,46.0,11.0,792.0,331.0,25924.0,37.5,36.1,38.9,10317.0,3.0,6990.0,67.0,3.0,4.0169999999999995,0.295,22.394130780262845,20.395747700998285,23.931171779918348,20.628084280144897,14.73224040559875,9.477396011133212,21.10849286544021,20.383855990036235,15.932457425264996,16.747320501215203,16.170124081697278,14.496211594940279,13.223509350626115,10.630794029084852,8.90833345359955,22.601422383369027,7.943404901506902,24.27988598013343,60.84797299220451,29.57308259685986,130.26209267829037,17.959032146892717,0.4856719448739987,-0.035788245320860515,-0.027062055897566738,0.3811542215500631,-0.08309396215803637,-0.011107570334250092,-0.2528467537127469,-0.030633096644159936,0.16955239007945372,-0.1465099255498697,0.12487590813414075,0.09333301162848935,0.12669476967990434,-0.10887061614607876,-0.2714785354800859,-0.32103491004296475,-0.008033289923235412,-0.5936557742792623,-0.6160682046097948,-0.5744727331119187,-0.05287689576725882,1.2053636253116902
"Walthall County, Mississippi",Walthall County,Mississippi,MS,15443,952,2475,9696,1924,4368,2404,555,445,11791,2333,2438,1510,1688,1397,1206,596,114,509,8250,6873,55,24,3,65,173,15205,38.0,35.8,39.9,5888,3,4075,109,8,7.188,0.065,2,1,15443.0,952.0,2475.0,9696.0,1924.0,4368.0,2404.0,555.0,445.0,11791.0,2333.0,2438.0,1510.0,1688.0,1397.0,1206.0,596.0,114.0,509.0,8250.0,6873.0,55.0,24.0,3.0,65.0,173.0,15205.0,38.0,35.8,39.9,5888.0,3.0,4075.0,109.0,8.0,7.188,0.065,20.17637573023424,18.04886330679572,19.6027740505902,19.055347151991484,12.529780610354196,7.817239268487251,18.783405085539883,18.239493653692737,14.778692947280717,14.586878924823262,13.444514142081033,12.187950354320895,11.409287737197701,9.16327917123337,7.800505349514723,18.68093042508107,6.801597045085726,21.874206602830537,61.82303711298086,29.334730984197503,135.09977614442616,16.14816656469324,0.4856719448739987,-0.48234470853249184,-0.5454574037890738,-0.25101504534492397,-0.37106437106613843,-0.681801162535916,-1.005073240716154,-0.5246138075085256,-0.17684640945199864,-0.4192212124431426,-0.3547946735174101,-0.5874765650021153,-0.5339841875201673,-0.6522723217814582,-0.7850471769341606,-0.803249877192194,-0.42595579520556803,-0.49268444957783175,-0.6770130909259668,-0.37374060895243394,-0.5020783869602922,1.2053636253116902
"Warren County, Mississippi",Warren County,Mississippi,MS,48773,3053,7785,31711,4068,10211,10182,4219,3031,37873,6402,6556,3996,5653,3998,4847,2568,707,3146,24548,22920,129,413,10,329,424,47877,37.7,36.3,38.9,18941,3,12638,111,1,5.7410000000000005,0.287,2,2,48773.0,3053.0,7785.0,31711.0,4068.0,10211.0,10182.0,4219.0,3031.0,37873.0,6402.0,6556.0,3996.0,5653.0,3998.0,4847.0,2568.0,707.0,3146.0,24548.0,13646.5,129.0,413.0,10.0,329.0,424.0,47877.0,37.7,36.3,38.9,18941.0,3.0,12638.0,111.0,1.0,5.7410000000000005,0.287,24.89198910790157,22.433467027433547,23.956027371859303,23.022731273349365,16.337932993272695,11.089460118472061,23.23437840259992,23.35009361822637,18.201028663764934,18.283848851700473,17.36935437982527,15.147966194913202,15.0906036142316,12.290317201409813,10.795140741386982,23.081206268445136,8.399705390098626,27.298402396516664,61.23771346560042,29.731912954236595,130.26209267829037,20.076349878919586,0.4856719448739987,0.467168463256889,0.42304286692782217,0.3847844196783654,0.35536931404967176,0.47785832676129614,0.4775886859886165,0.4210257430523983,0.6487163523052358,0.3897043483903737,0.4660225772480747,0.39287971480277617,0.31324235011967994,0.45036768192928894,0.3092849617428778,0.5002537997690728,0.5163532741687167,-0.5532967752657257,-0.5754563624420034,-0.5744727331119187,0.47234280684629076,1.2053636253116902
"Washington County, Mississippi",Washington County,Mississippi,MS,51137,5680,15166,30707,6507,9390,8980,3578,2252,37468,7280,8325,4386,5910,3644,3516,1993,614,1800,13784,36468,69,291,9,215,301,50608,35.3,32.7,37.3,18936,3,14337,280,14,5.397,0.17600000000000002,2,2,51137.0,5680.0,15166.0,30707.0,6507.0,9390.0,8980.0,3578.0,2252.0,37468.0,7280.0,8325.0,4386.0,5910.0,3644.0,3516.0,1993.0,614.0,1800.0,13784.0,13646.5,69.0,291.0,9.0,215.0,301.0,50608.0,35.3,32.7,37.3,18936.0,3.0,14337.0,280.0,14.0,5.397,0.17600000000000002,25.102560759620363,22.30501028143685,27.079726872422317,22.604378221742365,15.981090378900188,10.807186102461534,23.190103403254106,24.076423048395228,19.106196118444604,18.67090153454665,17.52739288123054,14.869993713575184,14.18343905735084,11.712084654870651,9.836547140714291,20.66533558031232,7.771396261750895,27.585508045058486,56.586426486308085,26.864033257758635,122.63252676711073,20.075392754277754,0.4856719448739987,0.5095681557039712,0.39466849122594805,0.8410056236335921,0.278768274255647,0.3691925270945395,0.34968871968933557,0.4116192183441993,0.7660471029953808,0.6036556236548604,0.5519576877085384,0.43235496167108084,0.23368005194088334,0.17865072968252893,0.10692782594841255,0.08299756664642179,0.5662302083318346,-1.0349539277119948,-1.3087536962339108,-0.8910496614054939,0.4721053834723004,1.2053636253116902
"Wayne County, Mississippi",Wayne County,Mississippi,MS,20747,1689,4290,13643,3398,5109,3417,880,839,16217,2558,3172,2375,2461,1713,1494,870,400,1174,12300,8071,39,34,7,135,161,20501,37.2,35.7,38.3,8104,3,5434,276,9,19.714000000000002,0.386,4,3,20747.0,1689.0,4290.0,13643.0,3398.0,5109.0,3417.0,880.0,839.0,16217.0,2558.0,3172.0,2375.0,2461.0,1713.0,1494.0,870.0,400.0,1174.0,12300.0,8071.0,39.0,34.0,7.0,135.0,161.0,20501.0,37.2,35.7,38.3,8104.0,3.0,5434.0,276.0,9.0,11.0055,0.386,21.316577445908667,19.24207585726074,22.84282793353706,19.7438210290046,13.400582685837414,8.523373556215844,19.930719040220893,18.66482239477816,15.640386757261137,16.23106028036795,14.595159002880509,12.730091038608052,11.935254403299593,9.926882759806347,9.127547528289297,20.212054132872886,6.679728074666089,23.19758127137364,60.26407935765881,29.25525199173521,127.38490895036057,17.163218945155204,0.4856719448739987,-0.25275918893561905,-0.28189272342611016,0.2221998983753018,-0.24500382328801404,-0.4166243028431582,-0.6851197682722519,-0.2808591553971854,-0.10813910060724308,-0.21554565099902467,0.01025358132680137,-0.3000656522567033,-0.3788107021071991,-0.49473303256143153,-0.5178179523067338,-0.22561549665618283,-0.19605481084214973,-0.6541200171004125,-0.6973353287578541,-0.6938569808303376,-0.2502855165094994,1.2053636253116902
"Webster County, Mississippi",Webster County,Mississippi,MS,10253,777,1950,6711,996,2420,2077,804,414,7922,1287,1624,1067,1109,754,981,470,236,394,8065,2040,21,11,0,38,78,10149,39.9,38.3,41.4,4060,3,2579,409,8,10.630999999999998,0.78,3,3,10253.0,777.0,1950.0,6711.0,996.0,2420.0,2077.0,804.0,414.0,7922.0,1287.0,1624.0,1067.0,1109.0,754.0,981.0,470.0,236.0,394.0,8065.0,2040.0,21.0,11.0,0.0,38.0,78.0,10149.0,39.9,38.3,41.4,4060.0,3.0,2579.0,409.0,8.0,10.630999999999998,0.6695,18.66958302670494,16.822801847377633,16.32832129611253,16.623910396163634,12.177837386413431,8.383333770968353,17.419020873868877,15.669191949001597,13.513305985531542,13.409580182417601,12.2350820228547,10.635186954213586,10.915260754999986,8.699328985225115,7.409041958244765,18.596630082615768,5.500344841147872,20.177214037816814,65.54961901179412,31.31717910346433,142.45415654281027,15.019116065311472,0.4856719448739987,-0.7857452218003831,-0.816277968432766,-0.7292539981228897,-0.8162639052260744,-0.7889749986374995,-0.7485725935335212,-0.814486511928422,-0.5920511581312043,-0.7183163166358794,-0.6161836315518456,-0.8895715042251009,-0.9784217953214651,-0.8002449304027536,-0.9474102804188264,-0.9736459031327985,-0.7207629049589689,-0.10678376580336126,-0.1701145895611911,-0.0685820739679784,-0.7821495158944011,1.2053636253116902
"Wilkinson County, Mississippi",Wilkinson County,Mississippi,MS,9878,778,1961,6308,1902,2305,1159,585,357,7482,2402,1738,807,742,776,590,277,41,109,2834,6992,12,2,0,6,32,9837,37.5,34.6,41.7,3455,3,2271,109,8,8.605,0.9109999999999999,3,3,9878.0,778.0,1961.0,6308.0,1902.0,2305.0,1159.0,585.0,357.0,7482.0,2402.0,1738.0,807.0,742.0,776.0,590.0,277.0,41.0,109.0,2834.0,6992.0,12.0,2.0,0.0,6.0,32.0,9837.0,37.5,34.6,41.7,3455.0,3.0,2271.0,109.0,8.0,8.605,0.6695,18.536687512644747,16.62232244615977,19.54138327421401,16.434435500143962,10.830525264983253,7.896816191189503,17.2288963196311,18.37330945112048,13.719293074651349,12.512122878770796,11.145687483086748,10.704803179718013,9.751703225877712,7.707817494775423,5.546664302772569,14.99698048586003,4.166125408600278,20.05042885312993,60.84797299220451,28.38002987214994,143.93893929383657,14.545848712397241,0.4856719448739987,-0.8125044217105114,-0.8605611845963503,-0.25998126437624985,-0.8509570286399463,-1.1992588133477322,-0.9690164832587517,-0.8548797664399457,-0.15522989865916537,-0.6696278665846139,-0.8154409831746687,-1.1616831606375133,-0.9584959851657097,-1.1487575604199245,-1.2943977105030862,-1.7843008925139114,-0.7427884427413276,-0.5936557742792623,-0.9211236723051,-0.006973331350731013,-0.8995477384636531,1.2053636253116902
"Winston County, Mississippi",Winston County,Mississippi,MS,19198,1783,4475,12800,2679,4289,3801,1351,680,14978,2252,3223,1761,2533,1836,1521,798,256,798,9972,8753,219,37,4,47,166,19014,39.5,37.5,41.5,7494,3,4789,85,9,8.23,0.10400000000000001,3,2,19198.0,1783.0,4475.0,12800.0,2679.0,4289.0,3801.0,1351.0,680.0,14978.0,2252.0,3223.0,1761.0,2533.0,1836.0,1521.0,798.0,256.0,798.0,9972.0,8753.0,219.0,37.0,4.0,47.0,166.0,19014.0,39.5,37.5,41.5,7494.0,3.0,4789.0,85.0,9.0,8.23,0.10400000000000001,21.012399601539357,19.01507032206937,21.43868389346687,18.97637665896998,13.671286630091604,9.199360667773478,19.64000862186964,18.078283689664534,15.69370777611511,15.130937378695231,14.685808601060382,12.917826130927846,11.979885364283943,9.749765512904512,8.504932383515063,19.396568070667534,6.731465110134285,22.858451575565404,64.76230702848433,30.68372650804175,142.94857287161864,16.91062158173218,0.4856719448739987,-0.3140069729806357,-0.33203520751246995,0.017122462350512416,-0.3855239808508823,-0.3341894719386318,-0.37882615326326313,-0.3426225607852544,-0.20288815485361752,-0.20294234768400826,-0.2340004628000606,-0.2774229719297953,-0.3250764787701478,-0.48136501834336115,-0.57980155907078,-0.4966271639689038,-0.254969532988836,-0.18831269524936026,-0.33208411006702127,-0.04806704015157353,-0.3129445638934771,1.2053636253116902
"Yalobusha County, Mississippi",Yalobusha County,Mississippi,MS,12678,944,2284,8539,1625,3161,2559,757,437,10038,1027,2163,1016,1806,1649,1189,654,253,281,7667,4805,32,20,1,39,114,12527,40.6,39.0,42.0,5166,2,3022,158,2,10.964,0.552,3,3,12678.0,944.0,2284.0,8539.0,1625.0,3161.0,2559.0,757.0,437.0,10038.0,1027.0,2163.0,1016.0,1806.0,1649.0,1189.0,654.0,253.0,281.0,7667.0,4805.0,32.0,20.0,1.0,39.0,114.0,12527.0,40.6,39.0,42.0,5166.0,2.0,3022.0,158.0,2.0,10.964,0.552,19.43995697152999,17.61862773750295,18.716708041150024,17.692677897462236,12.681980220460698,8.29039822243239,18.222401675230284,14.769904876712213,14.397919907927132,13.249081769893598,13.646088558873373,12.627738068456734,11.37491406784681,9.347909168230329,6.9029431623449025,18.409519304279804,6.106932872068711,21.04788650739351,66.93090465086031,31.87075289072176,145.42831284379704,15.744565924057847,0.4002283303947797,-0.6306264388910489,-0.6404906820237303,-0.3804263736553902,-0.6205710530213243,-0.6354533002709942,-0.7906822205326689,-0.6438027971964543,-0.7373213659666852,-0.5092232081344971,-0.6518181831781436,-0.5371268097560378,-0.40810654280145126,-0.6625680378152471,-0.7204344227790036,-1.1939403814361127,-0.5695068301890207,0.0362532281704591,-0.02856953704330132,0.05482589930239069,-0.6021951550970405,-0.7969481557906208
"Yazoo County, Mississippi",Yazoo County,Mississippi,MS,28065,2582,6997,18217,4300,6562,4751,1597,1007,21850,6091,4615,2072,3303,1423,2016,1150,466,714,11212,16013,82,125,4,198,431,26764,35.1,34.1,37.1,8860,3,7077,139,7,12.614,0.214,3,2,28065.0,2582.0,6997.0,18217.0,4300.0,6562.0,4751.0,1597.0,1007.0,21850.0,6091.0,4615.0,2072.0,3303.0,1423.0,2016.0,1150.0,466.0,714.0,11212.0,13646.5,82.0,125.0,4.0,198.0,431.0,26764.0,35.1,34.1,37.1,8860.0,3.0,7077.0,139.0,7.0,11.0055,0.214,22.53242240207001,20.2957632920014,24.308154201875812,20.88341890672481,14.249094169043083,9.468309841804109,21.049330418252858,23.073546440142092,16.928094305317007,15.722108791972877,15.53841615601937,12.236372610969276,12.69523509755822,10.51026304985547,8.328634189473835,19.849018254918384,8.430293078144043,24.429945842680507,56.20138599562372,27.98161390018802,121.68854736649517,17.454279236360875,0.4856719448739987,-0.007942511173975254,-0.04914727347952549,0.4362130946536997,-0.03634182824551985,-0.1582353797289526,-0.2569637488489147,-0.043202560890080115,0.6040431136092267,0.08882529235505085,-0.10274602909478468,-0.06445655289574578,-0.5201245924861397,-0.2671010815068518,-0.31365932221950565,-0.5733661702593147,0.01803560117243,-1.0748262269584634,-1.02299592668822,-0.9302186131516725,-0.17808539402560775,1.2053636253116902
